JD,Date_UT,Body,Sign,Deg,Lon,Notes,Source
2434788.8777788887,1954-02-19 00:00:00,Sun,Pisces,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434818.66181,1954-03-21 03:53:00,Sun,Aries,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434818.823615556,1954-03-21 00:00:00,Sun,Aries,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434849.09722,1954-04-20 14:20:00,Sun,Taurus,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434849.694442222,1954-04-20 00:00:00,Sun,Taurus,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434880.11597,1954-05-21 14:47:00,Sun,Gemini,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434880.7319422225,1954-05-21 00:00:00,Sun,Gemini,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434911.45417,1954-06-21 22:54:00,Sun,Cancer,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434912.4083366664,1954-06-21 00:00:00,Sun,Cancer,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434942.90625,1954-07-23 09:45:00,Sun,Leo,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434943.3125,1954-07-23 00:00:00,Sun,Leo,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434974.19167,1954-08-23 16:36:00,Sun,Virgo,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434974.883336667,1954-08-23 00:00:00,Sun,Virgo,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435005.07986,1954-09-23 13:55:00,Sun,Libra,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435005.659721111,1954-09-23 00:00:00,Sun,Libra,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435035.41389,1954-10-23 21:56:00,Sun,Scorpio,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435036.327778889,1954-10-23 00:00:00,Sun,Scorpio,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435065.34306,1954-11-22 20:14:00,Sun,Sagittarius,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435066.1861155555,1954-11-22 00:00:00,Sun,Sagittarius,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435094.89167,1954-12-22 09:24:00,Sun,Capricorn,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435095.2833366664,1954-12-22 00:00:00,Sun,Capricorn,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435124.33472,1955-01-20 20:02:00,Sun,Aquarius,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435125.1694422225,1955-01-20 00:00:00,Sun,Aquarius,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435153.92986,1955-02-19 10:19:00,Sun,Pisces,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435154.359721111,1955-02-19 00:00:00,Sun,Pisces,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435183.89931,1955-03-21 09:35:00,Sun,Aries,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
